madp,benchmark,0,1,0.654726505279541
madp,benchmark,0,2,0.6039462089538574
madp,benchmark,0,3,0.6472713947296143
madp,benchmark,0,4,0.5777955055236816
madp,benchmark,0,5,0.5017611980438232
madp,benchmark,0,6,0.5006327629089355
madp,benchmark,0,7,0.5591440200805664
madp,benchmark,0,8,0.48216891288757324
madp,benchmark,0,9,0.5437939167022705
madp,benchmark,0,10,0.4228520393371582
madp,benchmark,0,11,1.4253084659576416
madp,benchmark,0,12,0.6169848442077637
madp,benchmark,0,13,1.3713006973266602
madp,benchmark,0,14,0.40114450454711914
madp,benchmark,0,15,0.6618170738220215
madp,benchmark,0,16,0.6685256958007812
madp,benchmark,0,17,0.5503277778625488
madp,benchmark,0,18,0.41794443130493164
madp,benchmark,0,19,0.5724692344665527
madp,benchmark,0,20,0.6297063827514648
madp,benchmark,0,21,0.5651371479034424
madp,benchmark,0,22,0.6291520595550537
madp,benchmark,0,23,0.600351095199585
madp,benchmark,0,24,0.5428609848022461
madp,benchmark,0,25,0.6579022407531738
madp,benchmark,0,26,0.4815218448638916
madp,benchmark,0,27,0.5114891529083252
madp,benchmark,0,28,0.5222690105438232
madp,benchmark,0,29,0.7473065853118896
madp,benchmark,0,30,0.4928724765777588
madp,corrupt,0,1,0.630640983581543
madp,corrupt,0,2,0.4972410202026367
madp,corrupt,0,3,0.5793819427490234
madp,corrupt,0,4,1.3053669929504395
madp,corrupt,0,5,0.6597340106964111
madp,corrupt,0,6,0.7994861602783203
madp,corrupt,0,7,0.550114631652832
madp,corrupt,0,8,0.7051806449890137
madp,corrupt,0,9,0.5760393142700195
madp,corrupt,0,10,0.6221585273742676
madp,corrupt,0,11,0.5220427513122559
madp,corrupt,0,12,0.7226433753967285
madp,corrupt,0,13,0.7817926406860352
madp,corrupt,0,14,0.482297420501709
madp,corrupt,0,15,1.5897190570831299
madp,corrupt,0,16,0.5679776668548584
madp,corrupt,0,17,0.6685552597045898
madp,corrupt,0,18,0.7483677864074707
madp,corrupt,0,19,0.6486003398895264
madp,corrupt,0,20,0.5187084674835205
madp,corrupt,0,21,0.7380955219268799
madp,corrupt,0,22,0.6054708957672119
madp,corrupt,0,23,1.3051049709320068
madp,corrupt,0,24,0.5983583927154541
madp,corrupt,0,25,0.7750520706176758
madp,corrupt,0,26,0.592648983001709
madp,corrupt,0,27,0.6959130764007568
madp,corrupt,0,28,0.5668127536773682
madp,corrupt,0,29,0.7535769939422607
madp,corrupt,0,30,0.6364972591400146
madp,corrupt,10,1,2.385883331298828
madp,corrupt,10,2,2.4240474700927734
madp,corrupt,10,3,0.8413536548614502
madp,corrupt,10,4,0.8506975173950195
madp,corrupt,10,5,0.902219295501709
madp,corrupt,10,6,0.8874437808990479
madp,corrupt,10,7,0.8952968120574951
madp,corrupt,10,8,1.7254295349121094
madp,corrupt,10,9,0.8487420082092285
madp,corrupt,10,10,0.8733735084533691
madp,corrupt,10,11,1.068655252456665
madp,corrupt,10,12,1.7631618976593018
madp,corrupt,10,13,1.7263116836547852
madp,corrupt,10,14,0.7121694087982178
madp,corrupt,10,15,0.8477964401245117
madp,corrupt,10,16,0.9070940017700195
madp,corrupt,10,17,1.0657997131347656
madp,corrupt,10,18,0.863828182220459
madp,corrupt,10,19,0.9718608856201172
madp,corrupt,10,20,0.9307386875152588
madp,corrupt,10,21,6.1509528160095215
madp,corrupt,10,22,1.072770357131958
madp,corrupt,10,23,0.9979627132415771
madp,corrupt,10,24,0.7329680919647217
madp,corrupt,10,25,1.056584119796753
madp,corrupt,10,26,0.962526798248291
madp,corrupt,10,27,0.9801905155181885
madp,corrupt,10,28,2.02352237701416
madp,corrupt,10,29,0.8974406719207764
madp,corrupt,10,30,0.9455950260162354
madp,corrupt,5,1,0.7080099582672119
madp,corrupt,5,2,0.8217685222625732
madp,corrupt,5,3,1.5490376949310303
madp,corrupt,5,4,0.9178214073181152
madp,corrupt,5,5,0.8471438884735107
madp,corrupt,5,6,1.526869535446167
madp,corrupt,5,7,0.9192779064178467
madp,corrupt,5,8,0.9071016311645508
madp,corrupt,5,9,1.0776474475860596
madp,corrupt,5,10,1.0551879405975342
madp,corrupt,5,11,0.8812375068664551
madp,corrupt,5,12,1.103553056716919
madp,corrupt,5,13,1.6797070503234863
madp,corrupt,5,14,0.8858160972595215
madp,corrupt,5,15,0.7641434669494629
madp,corrupt,5,16,0.8396687507629395
madp,corrupt,5,17,0.8769958019256592
madp,corrupt,5,18,0.845038890838623
madp,corrupt,5,19,0.8664579391479492
madp,corrupt,5,20,0.889171838760376
madp,corrupt,5,21,0.8369607925415039
madp,corrupt,5,22,0.8667740821838379
madp,corrupt,5,23,2.925088405609131
madp,corrupt,5,24,0.900946855545044
madp,corrupt,5,25,0.8311691284179688
madp,corrupt,5,26,1.0111424922943115
madp,corrupt,5,27,0.740062952041626
madp,corrupt,5,28,0.8459808826446533
madp,corrupt,5,29,0.9224793910980225
madp,corrupt,5,30,0.7984809875488281
madp,duplicate,0,1,0.6893219947814941
madp,duplicate,0,2,0.5038285255432129
madp,duplicate,0,3,0.5797996520996094
madp,duplicate,0,4,0.6970555782318115
madp,duplicate,0,5,1.098921537399292
madp,duplicate,0,6,0.6731715202331543
madp,duplicate,0,7,0.6716310977935791
madp,duplicate,0,8,0.5289504528045654
madp,duplicate,0,9,0.5120220184326172
madp,duplicate,0,10,0.7252142429351807
madp,duplicate,0,11,0.6663496494293213
madp,duplicate,0,12,0.6067404747009277
madp,duplicate,0,13,0.47806572914123535
madp,duplicate,0,14,0.6456797122955322
madp,duplicate,0,15,0.6193928718566895
madp,duplicate,0,16,0.5169367790222168
madp,duplicate,0,17,0.7405598163604736
madp,duplicate,0,18,0.7124226093292236
madp,duplicate,0,19,0.5032854080200195
madp,duplicate,0,20,0.5052881240844727
madp,duplicate,0,21,1.4186115264892578
madp,duplicate,0,22,0.6781697273254395
madp,duplicate,0,23,0.5055451393127441
madp,duplicate,0,24,0.6082854270935059
madp,duplicate,0,25,0.653069257736206
madp,duplicate,0,26,0.566380500793457
madp,duplicate,0,27,0.5938560962677002
madp,duplicate,0,28,0.6455998420715332
madp,duplicate,0,29,0.6862854957580566
madp,duplicate,0,30,0.4986276626586914
madp,duplicate,10,1,0.7363059520721436
madp,duplicate,10,2,0.6683986186981201
madp,duplicate,10,3,1.0089809894561768
madp,duplicate,10,4,0.8013870716094971
madp,duplicate,10,5,0.7712264060974121
madp,duplicate,10,6,0.7759795188903809
madp,duplicate,10,7,1.1276013851165771
madp,duplicate,10,8,0.7300260066986084
madp,duplicate,10,9,0.6595370769500732
madp,duplicate,10,10,0.8312444686889648
madp,duplicate,10,11,0.6064355373382568
madp,duplicate,10,12,0.6142995357513428
madp,duplicate,10,13,0.6767795085906982
madp,duplicate,10,14,0.7990479469299316
madp,duplicate,10,15,0.777350664138794
madp,duplicate,10,16,1.322345495223999
madp,duplicate,10,17,0.681382417678833
madp,duplicate,10,18,0.6828927993774414
madp,duplicate,10,19,0.7193212509155273
madp,duplicate,10,20,1.3155815601348877
madp,duplicate,10,21,0.66621994972229
madp,duplicate,10,22,0.8119640350341797
madp,duplicate,10,23,0.7805013656616211
madp,duplicate,10,24,0.7376294136047363
madp,duplicate,10,25,0.7709925174713135
madp,duplicate,10,26,0.6922485828399658
madp,duplicate,10,27,0.9324996471405029
madp,duplicate,10,28,0.6257810592651367
madp,duplicate,10,29,0.7439355850219727
madp,duplicate,10,30,1.5187091827392578
madp,duplicate,5,1,0.6461942195892334
madp,duplicate,5,2,0.6170790195465088
madp,duplicate,5,3,0.6766610145568848
madp,duplicate,5,4,0.7698397636413574
madp,duplicate,5,5,0.6875395774841309
madp,duplicate,5,6,0.6285402774810791
madp,duplicate,5,7,0.5959880352020264
madp,duplicate,5,8,1.3074402809143066
madp,duplicate,5,9,0.7479071617126465
madp,duplicate,5,10,0.5011889934539795
madp,duplicate,5,11,0.676814079284668
madp,duplicate,5,12,0.6624376773834229
madp,duplicate,5,13,0.5662713050842285
madp,duplicate,5,14,0.6456875801086426
madp,duplicate,5,15,0.6087563037872314
madp,duplicate,5,16,0.711876630783081
madp,duplicate,5,17,0.6244361400604248
madp,duplicate,5,18,0.734203577041626
madp,duplicate,5,19,0.5747334957122803
madp,duplicate,5,20,0.7387456893920898
madp,duplicate,5,21,0.6567285060882568
madp,duplicate,5,22,0.5050625801086426
madp,duplicate,5,23,0.7614798545837402
madp,duplicate,5,24,0.6167342662811279
madp,duplicate,5,25,0.7002272605895996
madp,duplicate,5,26,0.6760444641113281
madp,duplicate,5,27,0.6593379974365234
madp,duplicate,5,28,0.7767915725708008
madp,duplicate,5,29,1.3156569004058838
madp,duplicate,5,30,0.6033720970153809
madp,loss,0,1,0.6718099117279053
madp,loss,0,2,0.5771050453186035
madp,loss,0,3,0.4911954402923584
madp,loss,0,4,1.3049380779266357
madp,loss,0,5,0.6362917423248291
madp,loss,0,6,1.3077843189239502
madp,loss,0,7,0.8324151039123535
madp,loss,0,8,0.505183219909668
madp,loss,0,9,0.6893317699432373
madp,loss,0,10,0.6072142124176025
madp,loss,0,11,0.607170581817627
madp,loss,0,12,0.586205244064331
madp,loss,0,13,0.600283145904541
madp,loss,0,14,0.640967607498169
madp,loss,0,15,0.48093700408935547
madp,loss,0,16,0.6284453868865967
madp,loss,0,17,0.6569952964782715
madp,loss,0,18,0.5918838977813721
madp,loss,0,19,0.6433107852935791
madp,loss,0,20,0.661827802658081
madp,loss,0,21,0.6138393878936768
madp,loss,0,22,0.6433291435241699
madp,loss,0,23,0.5964913368225098
madp,loss,0,24,0.738994836807251
madp,loss,0,25,0.8321399688720703
madp,loss,0,26,0.6530001163482666
madp,loss,0,27,1.304549217224121
madp,loss,0,28,0.5046610832214355
madp,loss,0,29,0.5692403316497803
madp,loss,0,30,0.6977479457855225
madp,loss,10,1,0.8998045921325684
madp,loss,10,2,0.8558640480041504
madp,loss,10,3,1.701862096786499
madp,loss,10,4,0.9193007946014404
madp,loss,10,5,1.7407426834106445
madp,loss,10,6,0.7917122840881348
madp,loss,10,7,0.9346668720245361
madp,loss,10,8,1.198237419128418
madp,loss,10,9,0.7797820568084717
madp,loss,10,10,1.108057975769043
madp,loss,10,11,0.8204295635223389
madp,loss,10,12,1.7519810199737549
madp,loss,10,13,2.3151378631591797
madp,loss,10,14,2.483751058578491
madp,loss,10,15,0.8568346500396729
madp,loss,10,16,0.7190825939178467
madp,loss,10,17,1.0503730773925781
madp,loss,10,18,0.8079490661621094
madp,loss,10,19,1.688408374786377
madp,loss,10,20,0.9700500965118408
madp,loss,10,21,0.8310723304748535
madp,loss,10,22,0.8317608833312988
madp,loss,10,23,0.907278299331665
madp,loss,10,24,1.3292005062103271
madp,loss,10,25,2.4593067169189453
madp,loss,10,26,2.2559826374053955
madp,loss,10,27,0.9006285667419434
madp,loss,10,28,1.7350542545318604
madp,loss,10,29,0.8105945587158203
madp,loss,10,30,0.9867904186248779
madp,loss,15,1,0.8785533905029297
madp,loss,15,2,0.9318912029266357
madp,loss,15,3,2.374871015548706
madp,loss,15,4,2.379194974899292
madp,loss,15,5,2.073110580444336
madp,loss,15,6,0.7910635471343994
madp,loss,15,7,1.9162330627441406
madp,loss,15,8,0.8514857292175293
madp,loss,15,9,1.04585599899292
madp,loss,15,10,2.420367956161499
madp,loss,15,11,0.920032262802124
madp,loss,15,12,0.8105552196502686
madp,loss,15,13,0.8249456882476807
madp,loss,15,14,0.8401241302490234
madp,loss,15,15,0.9183876514434814
madp,loss,15,16,0.7972464561462402
madp,loss,15,17,0.8874907493591309
madp,loss,15,18,1.0312988758087158
madp,loss,15,19,4.094470739364624
madp,loss,15,20,1.0613527297973633
madp,loss,15,21,1.0623352527618408
madp,loss,15,22,1.7565701007843018
madp,loss,15,23,0.98421311378479
madp,loss,15,24,1.9220755100250244
madp,loss,15,25,1.032900094985962
madp,loss,15,26,2.3961431980133057
madp,loss,15,27,1.0227491855621338
madp,loss,15,28,0.7954308986663818
madp,loss,15,29,0.9611883163452148
madp,loss,15,30,0.9876220226287842
madp,loss,5,1,0.8378603458404541
madp,loss,5,2,0.6927473545074463
madp,loss,5,3,0.7089011669158936
madp,loss,5,4,2.2464993000030518
madp,loss,5,5,0.7803854942321777
madp,loss,5,6,1.5611443519592285
madp,loss,5,7,0.9479227066040039
madp,loss,5,8,0.7352313995361328
madp,loss,5,9,0.7801699638366699
madp,loss,5,10,0.810978889465332
madp,loss,5,11,0.8480026721954346
madp,loss,5,12,0.8442695140838623
madp,loss,5,13,0.9747717380523682
madp,loss,5,14,0.8529527187347412
madp,loss,5,15,0.9115884304046631
madp,loss,5,16,0.822091817855835
madp,loss,5,17,1.0440244674682617
madp,loss,5,18,1.6581192016601562
madp,loss,5,19,0.8827798366546631
madp,loss,5,20,0.8133513927459717
madp,loss,5,21,0.8354892730712891
madp,loss,5,22,0.8726527690887451
madp,loss,5,23,0.6796302795410156
madp,loss,5,24,0.6845223903656006
madp,loss,5,25,0.8967254161834717
madp,loss,5,26,0.9139485359191895
madp,loss,5,27,0.850639820098877
madp,loss,5,28,1.7280876636505127
madp,loss,5,29,1.52364182472229
madp,loss,5,30,0.7444343566894531
madp,delay,normal100ms,1,5.8394739627838135
madp,delay,normal100ms,2,5.904362678527832
madp,delay,normal100ms,3,5.938756704330444
madp,delay,normal100ms,4,7.0228753089904785
madp,delay,normal100ms,5,5.404821395874023
madp,delay,normal100ms,6,5.229925632476807
madp,delay,normal100ms,7,5.21546745300293
madp,delay,normal100ms,8,5.27644419670105
madp,delay,normal100ms,9,5.39212965965271
madp,delay,normal100ms,10,5.8837502002716064
madp,delay,normal100ms,11,5.135181903839111
madp,delay,normal100ms,12,6.088016510009766
madp,delay,normal100ms,13,6.464321851730347
madp,delay,normal100ms,14,5.862447738647461
madp,delay,normal100ms,15,5.880565404891968
madp,delay,normal100ms,16,5.344512701034546
madp,delay,normal100ms,17,5.9098896980285645
madp,delay,normal100ms,18,5.3061463832855225
madp,delay,normal100ms,19,5.844895124435425
madp,delay,normal100ms,20,5.800500154495239
madp,delay,normal100ms,21,5.351874828338623
madp,delay,normal100ms,22,6.289728879928589
madp,delay,normal100ms,23,6.431822299957275
madp,delay,normal100ms,24,5.339134216308594
madp,delay,normal100ms,25,5.928197860717773
madp,delay,normal100ms,26,6.473673105239868
madp,delay,normal100ms,27,6.293691396713257
madp,delay,normal100ms,28,5.854773044586182
madp,delay,normal100ms,29,6.4557576179504395
madp,delay,normal100ms,30,5.409164905548096
madp,delay,uniform100ms,1,5.0031819343566895
madp,delay,uniform100ms,2,4.448370695114136
madp,delay,uniform100ms,3,4.495146989822388
madp,delay,uniform100ms,4,4.422577857971191
madp,delay,uniform100ms,5,4.459619998931885
madp,delay,uniform100ms,6,4.456757545471191
madp,delay,uniform100ms,7,4.46999716758728
madp,delay,uniform100ms,8,4.395073890686035
madp,delay,uniform100ms,9,4.445364952087402
madp,delay,uniform100ms,10,4.404610872268677
madp,delay,uniform100ms,11,4.43140435218811
madp,delay,uniform100ms,12,4.422737121582031
madp,delay,uniform100ms,13,4.424724340438843
madp,delay,uniform100ms,14,4.437244176864624
madp,delay,uniform100ms,15,4.451140403747559
madp,delay,uniform100ms,16,4.433667421340942
madp,delay,uniform100ms,17,4.432971954345703
madp,delay,uniform100ms,18,4.411516189575195
madp,delay,uniform100ms,19,4.402377605438232
madp,delay,uniform100ms,20,4.434199094772339
madp,delay,uniform100ms,21,4.402905702590942
madp,delay,uniform100ms,22,4.418500900268555
madp,delay,uniform100ms,23,4.442131757736206
madp,delay,uniform100ms,24,4.435741662979126
madp,delay,uniform100ms,25,4.424323797225952
madp,delay,uniform100ms,26,4.937160015106201
madp,delay,uniform100ms,27,4.427750587463379
madp,delay,uniform100ms,28,4.881272077560425
madp,delay,uniform100ms,29,4.4272141456604
madp,delay,uniform100ms,30,4.42446231842041